"TOA5","8552","CR3000","8552","CR3000.Std.26","CPU:2019-10-22_Mobile-PM_Gill-RS232_T-RH_LI75.CR3","47685","fasttable"
"TIMESTAMP","RECORD","rmcid","rmcutc","rmcstatus","rmclatitude","rmcin_s_ind","rmclongitude","rmce_w_indicator","rmcspeed","rmccourse","rmcutcdate","rmcmagvariation","rmcmage_w","rmcchecksum","HMR3000string","compass_mode","compass_heading","compass_headingstat","compass_pitch","compass_pitchstat","compass_roll","compass_rollstat","compass_checksum","Gill_Adr","Gill_Diag","u","v","w","Ts","AirTC_Min","AirTC_Max","AirTC_Avg","RH_Min","RH_Max","RH_Avg","CPC_aux","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","CO2","H2O","P_LI75","diag_LI75"
"2019-11-21 12:00:53",49729,"GPRMC","110048.9","A","5157.88151","N","00736.34986","E","000.09","021.5","211119","002.0","E","5A","PTNTHPR,,N,,P,9.5,N*26","PTNTHPR","NaN","N","NaN","P",9.5,"N","26",2,38,-0.05,0.08,0.03,9.96,8.7,8.7,8.7,69.56,69.56,69.56,-401.4813,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.55185,314.8486,100.2854,247
"2019-11-21 12:00:54",49730,"GPRMC","110049.9","A","5157.88152","N","00736.34981","E","000.10","021.5","211119","002.0","E","57","PTNTHPR,,N,,P,8.3,N*21","PTNTHPR","NaN","N","NaN","P",8.3,"N","21",4,0,-0.04,0.07,0.02,9.96,8.7,8.7,8.7,69.55,69.55,69.55,-404.7857,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.58157,314.3848,100.2854,247
"2019-11-21 12:00:55",49731,"GPRMC","110050.9","A","5157.88154","N","00736.34976","E","000.05","021.5","211119","002.0","E","55","PTNTHPR,,N,,P,9.0,N*23","PTNTHPR","NaN","N","NaN","P",9,"N","23",6,1,-0.04,0.07,0.02,9.99,8.72,8.72,8.72,69.59,69.59,69.59,-383.3073,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.59955,313.6676,100.2854,247
"2019-11-21 12:00:56",49732,"GPRMC","110051.9","A","5157.88155","N","00736.34972","E","000.09","021.5","211119","002.0","E","5D","PTNTHPR,,N,,P,8.7,N*25","PTNTHPR","NaN","N","NaN","P",8.7,"N","25",2,38,-0.03,0.05,0.04,9.95,8.7,8.7,8.7,69.59,69.59,69.59,-360.1767,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.63192,314.6059,100.2854,247
"2019-11-21 12:00:57",49733,"GPRMC","110052.9","A","5157.88156","N","00736.34967","E","000.17","021.5","211119","002.0","E","56","PTNTHPR,,N,,P,8.6,N*24","PTNTHPR","NaN","N","NaN","P",8.6,"N","24",4,0,-0.05,0.05,0.03,9.94,8.72,8.72,8.72,69.58,69.58,69.58,-381.6551,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.57025,314.3409,100.2854,247
"2019-11-21 12:00:58",49734,"GPRMC","110053.9","A","5157.88157","N","00736.34963","E","000.18","021.5","211119","002.0","E","5D","PTNTHPR,,N,,P,8.3,N*21","PTNTHPR","NaN","N","NaN","P",8.3,"N","21",6,1,-0.04,0.04,0.03,9.93,8.72,8.72,8.72,69.58,69.58,69.58,-363.481,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.57024,314.3246,100.2854,247
"2019-11-21 12:00:59",49735,"GPRMC","110054.9","A","5157.88158","N","00736.34958","E","000.09","021.5","211119","002.0","E","5D","PTNTHPR,,N,,P,8.9,N*2B","PTNTHPR","NaN","N","NaN","P",8.9,"N","2B",2,38,-0.03,0.04,0.02,9.94,8.73,8.73,8.73,69.59,69.59,69.59,-375.0463,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.57391,313.3728,100.2953,247
"2019-11-21 12:01:00",49736,"GPRMC","110055.9","A","5157.88158","N","00736.34954","E","000.08","021.5","211119","002.0","E","51","PTNTHPR,,N,,P,8.9,N*2B","PTNTHPR","NaN","N","NaN","P",8.9,"N","2B",4,0,-0.04,0.06,0.02,9.95,8.73,8.73,8.73,69.6,69.6,69.6,-371.742,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.59187,313.3006,100.2854,247
"2019-11-21 12:01:01",49737,"GPRMC","110056.9","A","5157.88159","N","00736.34950","E","000.07","021.5","211119","002.0","E","58","PTNTHPR,,N,,P,9.1,N*22","PTNTHPR","NaN","N","NaN","P",9.1,"N","22",6,1,-0.05,0.05,0.03,9.91,8.73,8.73,8.73,69.61,69.61,69.61,-366.7854,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.59016,313.2877,100.2854,247
"2019-11-21 12:01:02",49738,"GPRMC","110057.9","A","5157.88159","N","00736.34946","E","000.09","021.5","211119","002.0","E","50","PTNTHPR,,N,,P,9.3,N*20","PTNTHPR","NaN","N","NaN","P",9.3,"N","20",2,38,-0.05,0.08,0.04,9.93,8.72,8.72,8.72,69.61,69.61,69.61,-360.1767,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.62141,312.1479,100.2594,247
"2019-11-21 12:01:03",49739,"GPRMC","110058.9","A","5157.88160","N","00736.34941","E","000.06","021.5","211119","002.0","E","5D","PTNTHPR,,N,,P,9.1,N*22","PTNTHPR","NaN","N","NaN","P",9.1,"N","22",4,0,-0.06,0.05,0.04,9.9,8.72,8.72,8.72,69.61,69.61,69.61,-356.8723,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.61175,311.9379,100.2854,247
"2019-11-21 12:01:04",49740,"GPRMC","110059.9","A","5157.88162","N","00736.34939","E","000.08","021.5","211119","002.0","E","5F","PTNTHPR,,N,,P,9.1,N*22","PTNTHPR","NaN","N","NaN","P",9.1,"N","22",6,1,-0.05,0.08,0.03,9.93,8.71,8.71,8.71,69.59,69.59,69.59,-371.742,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.62222,311.4072,100.2854,247
"2019-11-21 12:01:05",49741,"GPRMC","110100.9","A","5157.88164","N","00736.34936","E","000.07","021.5","211119","002.0","E","54","PTNTHPR,,N,,P,9.1,N*22","PTNTHPR","NaN","N","NaN","P",9.1,"N","22",2,38,0,0.1,0.06,9.95,8.69,8.69,8.69,69.6,69.6,69.6,-371.742,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.63073,311.5464,100.2594,247
"2019-11-21 12:01:06",49742,"GPRMC","110101.9","A","5157.88166","N","00736.34933","E","000.11","021.5","211119","002.0","E","55","PTNTHPR,,N,,P,9.0,N*23","PTNTHPR","NaN","N","NaN","P",9,"N","23",4,0,0,0.07,0.06,9.95,8.7,8.7,8.7,69.58,69.58,69.58,-376.6985,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.5845,311.95,100.2854,247
"2019-11-21 12:01:07",49743,"GPRMC","110102.9","A","5157.88166","N","00736.34933","E","000.19","021.5","211119","002.0","E","5E","PTNTHPR,,N,,P,9.1,N*22","PTNTHPR","NaN","N","NaN","P",9.1,"N","22",6,1,-0.07,0.01,0.01,9.93,8.71,8.71,8.71,69.57,69.57,69.57,-375.0463,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",19.25896,318.0709,100.2854,247
"2019-11-21 12:01:08",49744,"GPRMC","110103.9","A","5157.88168","N","00736.34930","E","000.20","021.5","211119","002.0","E","58","PTNTHPR,,N,,P,9.0,N*23","PTNTHPR","NaN","N","NaN","P",9,"N","23",2,38,-0.06,0.03,0.02,9.92,8.72,8.72,8.72,69.62,69.62,69.62,-388.2638,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",19.39293,319.6284,100.2854,247
"2019-11-21 12:01:09",49745,"GPRMC","110104.9","A","5157.88169","N","00736.34928","E","000.12","021.5","211119","002.0","E","56","PTNTHPR,,N,,P,8.5,N*27","PTNTHPR","NaN","N","NaN","P",8.5,"N","27",4,0,-0.05,0.05,0.03,9.91,8.72,8.72,8.72,69.62,69.62,69.62,-399.8291,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",19.43405,319.427,100.2854,247
"2019-11-21 12:01:10",49746,"GPRMC","110105.9","A","5157.88171","N","00736.34927","E","000.16","021.5","211119","002.0","E","55","PTNTHPR,,N,,P,8.9,N*2B","PTNTHPR","NaN","N","NaN","P",8.9,"N","2B",6,1,-0.06,0.06,0.02,9.88,8.71,8.71,8.71,69.63,69.63,69.63,-401.4813,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",19.20633,317.9154,100.2693,247
"2019-11-21 12:01:11",49747,"GPRMC","110106.9","A","5157.88174","N","00736.34927","E","000.37","021.5","211119","002.0","E","50","PTNTHPR,,N,,P,8.9,N*2B","PTNTHPR","NaN","N","NaN","P",8.9,"N","2B",2,38,-0.06,0.05,0.03,9.88,8.68,8.68,8.68,69.59,69.59,69.59,-393.2204,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.67262,312.6315,100.2854,247
"2019-11-21 12:01:12",49748,"GPRMC","110107.9","A","5157.88176","N","00736.34927","E","000.22","021.5","211119","002.0","E","57","PTNTHPR,,N,,P,8.9,N*2B","PTNTHPR","NaN","N","NaN","P",8.9,"N","2B",4,0,-0.07,0.07,0.03,9.87,8.71,8.71,8.71,69.6,69.6,69.6,-418.0032,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.62105,312.2449,100.2854,247
"2019-11-21 12:01:13",49749,"GPRMC","110108.9","A","5157.88179","N","00736.34927","E","000.12","021.5","211119","002.0","E","54","PTNTHPR,,N,,P,8.9,N*2B","PTNTHPR","NaN","N","NaN","P",8.9,"N","2B",6,1,-0.07,0.08,0.04,9.91,8.7,8.7,8.7,69.59,69.59,69.59,-373.3942,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.59476,312.4736,100.2693,247
"2019-11-21 12:01:14",49750,"GPRMC","110109.9","A","5157.88185","N","00736.34927","E","000.27","021.5","211119","002.0","E","50","PTNTHPR,,N,,P,9.2,N*21","PTNTHPR","NaN","N","NaN","P",9.2,"N","21",2,38,-0.06,0.07,0.03,9.9,8.69,8.69,8.69,69.58,69.58,69.58,-353.5679,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.58905,312.7838,100.2854,247
"2019-11-21 12:01:15",49751,"GPRMC","110110.9","A","5157.88190","N","00736.34925","E","000.47","021.5","211119","002.0","E","58","PTNTHPR,,N,,P,9.4,N*27","PTNTHPR","NaN","N","NaN","P",9.4,"N","27",4,0,-0.06,0.1,0.01,9.85,8.7,8.7,8.7,69.6,69.6,69.6,-358.5245,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.59179,312.3238,100.2693,247
"2019-11-21 12:01:16",49752,"GPRMC","110111.9","A","5157.88192","N","00736.34923","E","000.47","021.5","211119","002.0","E","5D","PTNTHPR,,N,,P,9.1,N*22","PTNTHPR","NaN","N","NaN","P",9.1,"N","22",6,1,-0.05,0.08,0.01,9.82,8.73,8.73,8.73,69.63,69.63,69.63,-358.5245,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.58099,312.1125,100.2594,247
"2019-11-21 12:01:17",49753,"GPRMC","110112.9","A","5157.88193","N","00736.34921","E","000.40","021.5","211119","002.0","E","5A","PTNTHPR,,N,,P,9.2,N*21","PTNTHPR","NaN","N","NaN","P",9.2,"N","21",2,38,-0.05,0.08,0.01,9.84,8.73,8.73,8.73,69.6,69.6,69.6,-360.1762,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.601,312.5005,100.2594,247
"2019-11-21 12:01:18",49754,"GPRMC","110113.9","A","5157.88193","N","00736.34921","E","000.35","021.5","211119","002.0","E","59","PTNTHPR,,N,,P,8.6,N*24","PTNTHPR","NaN","N","NaN","P",8.6,"N","24",4,0,-0.03,0.05,0.02,9.82,8.73,8.73,8.73,69.62,69.62,69.62,-356.8719,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.59541,312.3304,100.2594,247
"2019-11-21 12:01:19",49755,"GPRMC","110114.9","A","5157.88195","N","00736.34919","E","000.33","021.5","211119","002.0","E","55","PTNTHPR,,N,,P,9.1,N*22","PTNTHPR","NaN","N","NaN","P",9.1,"N","22",6,1,-0.03,0.04,0.03,9.81,8.72,8.72,8.72,69.63,69.63,69.63,-358.524,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.57786,312.9021,100.3053,247
"2019-11-21 12:01:20",49756,"GPRMC","110115.9","A","5157.88197","N","00736.34916","E","000.30","021.5","211119","002.0","E","5A","PTNTHPR,,N,,P,8.6,N*24","PTNTHPR","NaN","N","NaN","P",8.6,"N","24",2,38,-0.04,0.06,0.01,9.83,8.73,8.73,8.73,69.63,69.63,69.63,-356.8719,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.58847,312.8799,100.2495,247
"2019-11-21 12:01:21",49757,"GPRMC","110116.9","A","5157.88198","N","00736.34913","E","000.14","021.5","211119","002.0","E","55","PTNTHPR,,N,,P,8.9,N*2B","PTNTHPR","NaN","N","NaN","P",8.9,"N","2B",4,0,-0.06,0.02,0.02,9.94,8.71,8.71,8.71,69.62,69.62,69.62,-365.1328,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.59551,313.382,100.2854,247
"2019-11-21 12:01:22",49758,"GPRMC","110117.9","A","5157.88199","N","00736.34910","E","000.17","021.5","211119","002.0","E","55","PTNTHPR,,N,,P,9.2,N*21","PTNTHPR","NaN","N","NaN","P",9.2,"N","21",6,1,-0.05,0.05,0,9.94,8.71,8.71,8.71,69.61,69.61,69.61,-361.8284,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.57482,313.3652,100.2854,247
"2019-11-21 12:01:23",49759,"GPRMC","110118.9","A","5157.88200","N","00736.34906","E","000.17","021.5","211119","002.0","E","5E","PTNTHPR,,N,,P,9.0,N*23","PTNTHPR","NaN","N","NaN","P",9,"N","23",2,38,-0.03,0.05,-0.01,9.96,8.72,8.72,8.72,69.6,69.6,69.6,-366.7849,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.59309,313.387,100.2693,247
"2019-11-21 12:01:24",49760,"GPRMC","110119.9","A","5157.88200","N","00736.34903","E","000.29","021.5","211119","002.0","E","57","PTNTHPR,,N,,P,8.9,N*2B","PTNTHPR","NaN","N","NaN","P",8.9,"N","2B",4,0,-0.04,0.02,0.01,9.97,8.7,8.7,8.7,69.58,69.58,69.58,-366.7849,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.59469,313.0961,100.2693,247
"2019-11-21 12:01:25",49761,"GPRMC","110120.9","A","5157.88200","N","00736.34897","E","000.40","021.5","211119","002.0","E","5E","PTNTHPR,,N,,P,8.7,N*25","PTNTHPR","NaN","N","NaN","P",8.7,"N","25",6,1,-0.04,0.06,0.02,9.94,8.74,8.74,8.74,69.61,69.61,69.61,-366.7849,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.59359,312.9244,100.2854,247
"2019-11-21 12:01:26",49762,"GPRMC","110121.9","A","5157.88199","N","00736.34894","E","000.39","021.5","211119","002.0","E","51","PTNTHPR,,N,,P,8.7,N*25","PTNTHPR","NaN","N","NaN","P",8.7,"N","25",2,38,-0.04,0.06,0.02,9.95,8.73,8.73,8.73,69.63,69.63,69.63,-378.3503,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.5836,313.0428,100.2953,247
"2019-11-21 12:01:27",49763,"GPRMC","110122.9","A","5157.88199","N","00736.34891","E","000.26","021.5","211119","002.0","E","59","PTNTHPR,,N,,P,9.1,N*22","PTNTHPR","NaN","N","NaN","P",9.1,"N","22",4,0,-0.06,0.03,0.04,9.93,8.73,8.73,8.73,69.62,69.62,69.62,-371.7415,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.64055,315.5263,100.2693,247
"2019-11-21 12:01:28",49764,"GPRMC","110123.9","A","5157.88199","N","00736.34889","E","000.19","021.5","211119","002.0","E","5D","PTNTHPR,,N,,P,8.4,N*26","PTNTHPR","NaN","N","NaN","P",8.4,"N","26",6,1,-0.07,0.05,0.02,9.99,8.7,8.7,8.7,69.62,69.62,69.62,-386.6112,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.60766,312.6881,100.2594,247
"2019-11-21 12:01:29",49765,"GPRMC","110124.9","A","5157.88199","N","00736.34887","E","000.20","021.5","211119","002.0","E","5E","PTNTHPR,,N,,P,10.6,N*1D","PTNTHPR","NaN","N","NaN","P",10.6,"N","1D",2,38,-0.07,0.04,0.02,9.99,8.74,8.74,8.74,69.63,69.63,69.63,-381.6546,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.67025,315.1504,100.2693,247
"2019-11-21 12:01:30",49766,"GPRMC","110125.9","A","5157.88199","N","00736.34887","E","000.28","021.5","211119","002.0","E","57","PTNTHPR,,N,,P,8.0,N*22","PTNTHPR","NaN","N","NaN","P",8,"N","22",4,0,-0.03,0.05,0.02,9.98,8.72,8.72,8.72,69.6,69.6,69.6,-368.4371,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",19.12963,322.7984,100.2854,247
"2019-11-21 12:01:31",49767,"GPRMC","110126.9","A","5157.88199","N","00736.34884","E","000.43","021.5","211119","002.0","E","5A","PTNTHPR,,N,,P,8.4,N*26","PTNTHPR","NaN","N","NaN","P",8.4,"N","26",6,1,-0.05,0.08,0.01,9.91,8.71,8.71,8.71,69.6,69.6,69.6,-429.568,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",22.4332,324.4318,100.2495,247
"2019-11-21 12:01:32",49768,"GPRMC","110127.9","A","5157.88199","N","00736.34883","E","000.54","021.5","211119","002.0","E","5A","PTNTHPR,,N,,P,9.3,N*20","PTNTHPR","NaN","N","NaN","P",9.3,"N","20",2,38,-0.04,0.06,0.02,9.86,8.71,8.71,8.71,69.61,69.61,69.61,-375.0459,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",21.70568,323.9985,100.2594,247
"2019-11-21 12:01:33",49769,"GPRMC","110128.9","A","5157.88199","N","00736.34883","E","000.39","021.5","211119","002.0","E","5E","PTNTHPR,,N,,P,8.3,N*21","PTNTHPR","NaN","N","NaN","P",8.3,"N","21",4,0,-0.04,0.1,0.01,9.82,8.71,8.71,8.71,69.61,69.61,69.61,-366.7849,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",21.30738,321.1156,100.3053,247
"2019-11-21 12:01:34",49770,"GPRMC","110129.9","A","5157.88199","N","00736.34882","E","000.36","021.5","211119","002.0","E","51","PTNTHPR,,N,,P,9.2,N*21","PTNTHPR","NaN","N","NaN","P",9.2,"N","21",6,1,-0.03,0.1,-0.01,9.78,8.71,8.71,8.71,69.62,69.62,69.62,-381.6546,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN",18.88023,315.2324,100.2693,247
