"TOA5","8552","CR3000","8552","CR3000.Std.26","CPU:2019-09-02_Mobile-PM_Gill-RS232_T-RH.CR3","59845","fasttable"
"TIMESTAMP","RECORD","rmcid","rmcutc","rmcstatus","rmclatitude","rmcin_s_ind","rmclongitude","rmce_w_indicator","rmcspeed","rmccourse","rmcutcdate","rmcmagvariation","rmcmage_w","rmcchecksum","HMR3000string","compass_mode","compass_heading","compass_headingstat","compass_pitch","compass_pitchstat","compass_roll","compass_rollstat","compass_checksum","Gill_Adr","Gill_Diag","u","v","w","Ts","AirTC_Min","AirTC_Max","AirTC_Avg","RH_Min","RH_Max","RH_Avg","CPC_aux","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","m/s","m/s","m/s","degC","DegC","DegC","DegC","%","%","%","p/cm3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Min","Max","Avg","Min","Max","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-09-18 15:59:26",22578,"GPRMC","135933.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","73","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,-0.01,-0.05,-0.02,26.54,24.26,24.26,24.26,44.82,44.82,44.82,3816.612,0.046,0.04,0.026,0.055,0.026,0.07,0,0,0.418,0.374,0.8,0,0,0,0,0
"2019-09-18 15:59:27",22579,"GPRMC","135934.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","74","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",5,0,0,-0.04,-0.02,26.55,24.25,24.25,24.25,44.9,44.9,44.9,3780.279,0.039,0.026,0.044,0.055,0.013,0.046,0.097,0.432,0.209,1.121,0.8,1.68,0,0,0,0
"2019-09-18 15:59:28",22580,"GPRMC","135935.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","75","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.01,-0.05,-0.01,26.53,24.24,24.24,24.24,44.98,44.98,44.98,3692.749,0.041,0.028,0.053,0.04,0.026,0.093,0.146,0,0.627,0,1.599,1.68,0,0,0,0
"2019-09-18 15:59:29",22581,"GPRMC","135936.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","76","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,0.03,-0.07,-0.02,26.55,24.26,24.26,24.26,45.04,45.04,45.04,3641.553,0.033,0.012,0.035,0.016,0.078,0.185,0.146,0.216,0.627,0.747,0,0,0,0,0,0
"2019-09-18 15:59:30",22582,"GPRMC","135937.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","77","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,0.03,-0.07,0,26.57,24.27,24.27,24.27,45.09,45.09,45.09,3864.505,0.037,0.014,0.022,0.024,0.039,0,0.049,0,0,0.374,0.8,0,0,0,0,0
"2019-09-18 15:59:31",22583,"GPRMC","135938.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","78","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,0.04,-0.07,0,26.54,24.27,24.27,24.27,45.14,45.14,45.14,3245.193,0.035,0.038,0.035,0.032,0.065,0.023,0.049,0.432,0.836,0.374,0.8,0,0,0,0,0
"2019-09-18 15:59:32",22584,"GPRMC","135939.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","79","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,-0.01,-0.05,0.02,26.51,24.26,24.26,24.26,45.13,45.13,45.13,3492.918,0.026,0.04,0.018,0.032,0.052,0.07,0.049,0.216,0.209,0,1.599,3.36,0,0,0,0
"2019-09-18 15:59:33",22585,"GPRMC","135940.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","77","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.01,-0.09,0,26.49,24.25,24.25,24.25,45.1,45.1,45.1,3669.628,0.038,0.038,0.022,0.008,0.013,0.07,0.097,0.108,0.209,0.374,0,0,0,0,0,0
"2019-09-18 15:59:34",22586,"GPRMC","135941.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","76","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.02,-0.1,-0.02,26.53,24.28,24.28,24.28,45.17,45.17,45.17,3552.372,0.028,0.042,0.031,0.032,0.039,0.093,0.146,0.54,1.044,0,0,0,0,0,0,46.591
"2019-09-18 15:59:35",22587,"GPRMC","135942.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","75","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,-0.06,-0.04,-0.04,26.64,24.26,24.26,24.26,45.15,45.15,45.15,3658.068,0.029,0.035,0.022,0.04,0.026,0.116,0.097,0.108,0,0.374,0.8,0,0,0,0,0
"2019-09-18 15:59:36",22588,"GPRMC","135943.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","74","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.06,-0.06,-0.03,26.7,24.26,24.26,24.26,45.15,45.15,45.15,3684.492,0.034,0.038,0.018,0.032,0.026,0.046,0,0.324,0.418,0,0,0,0,0,0,0
"2019-09-18 15:59:37",22589,"GPRMC","135944.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","73","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.07,-0.04,-0.03,26.72,24.28,24.28,24.28,45.18,45.18,45.18,3677.886,0.029,0.021,0.022,0.04,0.026,0.046,0.146,0,0.836,0.374,0,1.68,0,0,0,0
"2019-09-18 15:59:38",22590,"GPRMC","135945.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","72","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,-0.04,-0.04,-0.01,26.68,24.3,24.3,24.3,45.15,45.15,45.15,3653.113,0.034,0.023,0.031,0.032,0.052,0.139,0.194,0.216,0.836,0.374,0,0,3.242,0,0,0
"2019-09-18 15:59:39",22591,"GPRMC","135946.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","71","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.06,-0.02,0.01,26.66,24.28,24.28,24.28,45.22,45.22,45.22,3557.326,0.035,0.042,0.04,0.016,0.039,0.07,0.097,0.108,0.418,0.374,0.8,0,0,0,0,0
"2019-09-18 15:59:40",22592,"GPRMC","135947.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","70","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.08,-0.02,0.04,26.79,24.28,24.28,24.28,45.22,45.22,45.22,3689.446,0.032,0.012,0.026,0.032,0.013,0.046,0.146,0.108,0.209,0,0.8,0,0,0,0,0
"2019-09-18 15:59:41",22593,"GPRMC","135948.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7F","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,-0.12,-0.01,0.04,26.63,24.27,24.27,24.27,45.22,45.22,45.22,3438.402,0.039,0.033,0.031,0.008,0.026,0,0.097,0.324,0.209,1.494,0,0,0,0,0,0
"2019-09-18 15:59:42",22594,"GPRMC","135949.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7E","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.11,-0.02,0.04,26.51,24.24,24.24,24.24,45.22,45.22,45.22,3615.112,0.027,0.028,0.048,0.04,0.065,0.046,0.097,0.216,1.253,0,0.8,0,0,0,0,0
"2019-09-18 15:59:43",22595,"GPRMC","135950.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","76","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.1,-0.03,0.02,26.4,24.29,24.29,24.29,45.19,45.19,45.19,3540.794,0.032,0.031,0.035,0.04,0.052,0.046,0.146,0.216,0.418,1.121,0.8,0,3.242,0,0,0
"2019-09-18 15:59:44",22596,"GPRMC","135951.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","77","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,-0.14,-0.06,0.03,26.32,24.27,24.27,24.27,45.1,45.1,45.1,3743.928,0.033,0.028,0.031,0.032,0.039,0.162,0.049,0.108,0,0,0,0,0,0,0,0
"2019-09-18 15:59:45",22597,"GPRMC","135952.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","74","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.06,-0.1,0.03,26.39,24.27,24.27,24.27,45,45,45,3582.082,0.044,0.026,0.018,0.032,0.026,0.046,0,0.108,0.209,0.747,0.8,0,3.242,0,0,0
"2019-09-18 15:59:46",22598,"GPRMC","135953.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","75","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",1,10,0,-0.06,0.06,26.5,24.25,24.25,24.25,44.87,44.87,44.87,3793.472,0.034,0.038,0.022,0.032,0.052,0.07,0.049,0,0.209,0,1.599,1.68,0,6.256,0,0
"2019-09-18 15:59:47",22599,"GPRMC","135954.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","72","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,0.04,0,0.03,26.65,24.2,24.2,24.2,44.7,44.7,44.7,4166.709,0.037,0.021,0.044,0.016,0.039,0.116,0.194,0.108,0.418,0.374,0.8,0,3.242,0,0,0
"2019-09-18 15:59:48",22600,"GPRMC","135955.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","73","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.01,-0.05,0.01,26.51,24.26,24.26,24.26,44.51,44.51,44.51,4044.499,0.032,0.023,0.035,0.024,0.013,0.116,0.049,0.108,0.836,1.121,0,0,0,0,12.069,0
"2019-09-18 15:59:49",22601,"GPRMC","135956.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","70","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.03,-0.06,0,26.51,24.29,24.29,24.29,44.26,44.26,44.26,4336.813,0.039,0.038,0.031,0.032,0.065,0.07,0.049,0.108,0,0.374,0.8,0,0,0,0,0
"2019-09-18 15:59:50",22602,"GPRMC","135957.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","71","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,-0.07,-0.07,0.01,26.56,24.28,24.28,24.28,44.06,44.06,44.06,4422.69,0.03,0.016,0.062,0.008,0.026,0.093,0,0.108,1.044,0.747,0,0,0,0,0,0
"2019-09-18 15:59:51",22603,"GPRMC","135958.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7E","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.06,-0.02,-0.01,26.63,24.3,24.3,24.3,43.88,43.88,43.88,3970.182,0.04,0.021,0.044,0.04,0.052,0.139,0.049,0,0.209,0.374,0.8,0,0,0,0,0
"2019-09-18 15:59:52",22604,"GPRMC","135959.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7F","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.06,-0.04,-0.01,26.65,24.29,24.29,24.29,43.85,43.85,43.85,4381.403,0.045,0.035,0.031,0.016,0.039,0.139,0.194,0.324,0.418,0.374,0.8,0,0,0,0,0
"2019-09-18 15:59:53",22605,"GPRMC","140000.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","78","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,-0.07,-0.04,-0.01,26.67,24.26,24.26,24.26,43.71,43.71,43.71,4343.418,0.033,0.033,0.026,0.048,0.052,0.07,0.049,0.108,0.418,0,0.8,1.68,0,0,0,0
"2019-09-18 15:59:54",22606,"GPRMC","140001.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","79","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.06,-0.01,-0.03,26.66,24.26,24.26,24.26,43.58,43.58,43.58,4176.618,0.028,0.028,0.031,0.048,0.052,0.046,0.292,0.324,0,0.374,0.8,1.68,0,0,0,0
"2019-09-18 15:59:55",22607,"GPRMC","140002.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7A","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.08,-0.01,0.03,26.78,24.27,24.27,24.27,43.61,43.61,43.61,4166.709,0.029,0.056,0.044,0.016,0.065,0.023,0.194,0.54,0.209,0.374,0.8,0,6.484,0,0,0
"2019-09-18 15:59:56",22608,"GPRMC","140003.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7B","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",3,0,-0.04,-0.04,-0.03,26.67,24.27,24.27,24.27,43.61,43.61,43.61,4328.555,0.033,0.028,0.035,0.032,0.039,0.07,0,0.108,0.836,0.374,0.8,0,0,0,0,0
"2019-09-18 15:59:57",22609,"GPRMC","140004.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7C","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.06,-0.06,-0.01,26.62,24.3,24.3,24.3,43.7,43.7,43.7,4094.044,0.027,0.019,0.031,0.04,0.065,0.046,0.194,0.324,0.627,1.121,0,0,0,0,0,0
"2019-09-18 15:59:58",22610,"GPRMC","140005.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7D","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.06,-0.09,-0.01,26.57,24.29,24.29,24.29,43.72,43.72,43.72,4267.45,0.037,0.021,0.057,0.04,0.039,0.07,0.049,0,0.627,0,0.8,0,0,0,0,23.295
"2019-09-18 15:59:59",22611,"GPRMC","140006.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7E","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,-0.07,-0.04,-0.03,26.6,24.29,24.29,24.29,43.76,43.76,43.76,4726.564,0.035,0.035,0.04,0.055,0.026,0.046,0.049,0.108,0.627,0,0,0,0,6.256,0,23.295
"2019-09-18 16:00:00",22612,"GPRMC","140007.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7F","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.06,-0.06,-0.05,26.6,24.31,24.31,24.31,43.76,43.76,43.76,4300.48,0.023,0.038,0.035,0.024,0.039,0.093,0.146,0,0.418,0.374,2.399,0,0,0,12.069,0
